detection,sim,mcc,majority,cutoff,tree_type,nobs
0.86,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.87,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.88,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.83,97,0,0,1,Random sample,3236
0.86,97,0,0,1,Random sample,3236
0.84,97,0,0,1,Random sample,3236
0.81,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.85,97,0,0,1,Random sample,3236
0.82,97,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.87,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.87,98,0,0,1,Random sample,3236
0.88,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.88,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.87,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.87,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.82,98,0,0,1,Random sample,3236
0.88,98,0,0,1,Random sample,3236
0.83,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.85,98,0,0,1,Random sample,3236
0.84,98,0,0,1,Random sample,3236
0.86,98,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.83,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.82,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.9,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.89,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.89,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.83,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.89,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.84,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.87,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.85,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.86,104,0,0,1,Random sample,3236
0.88,104,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.85,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.79,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.85,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.79,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.8,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.81,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.84,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.83,127,0,0,1,Random sample,3236
0.82,127,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.85,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.79,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.85,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.79,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.85,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.79,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.85,149,0,0,1,Random sample,3236
0.79,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.84,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.8,149,0,0,1,Random sample,3236
0.83,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.81,149,0,0,1,Random sample,3236
0.82,149,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.87,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.81,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.87,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.86,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.89,152,0,0,1,Random sample,3236
0.87,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.88,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.88,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.82,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.85,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.81,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.84,152,0,0,1,Random sample,3236
0.83,152,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.88,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.88,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.82,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.88,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.89,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.88,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.83,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.87,163,0,0,1,Random sample,3236
0.86,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.84,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.85,163,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.8,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.81,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.81,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.8,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
