true,est_sorted,est_unsorted,sim,nobs,tree_type
0.834690942135639,0.77,0.66,287,3000,kappa
0.834690942135639,0.8,0.66,287,3000,kappa
0.834690942135639,0.79,0.66,287,3000,kappa
0.834690942135639,0.75,0.63,287,3000,kappa
0.834690942135639,0.78,0.65,287,3000,kappa
0.834690942135639,0.77,0.65,287,3000,kappa
0.834690942135639,0.76,0.64,287,3000,kappa
0.834690942135639,0.79,0.65,287,3000,kappa
0.834690942135639,0.78,0.66,287,3000,kappa
0.834690942135639,0.82,0.66,287,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.037320320145227,0.04,0.04,288,3000,kappa
0.551381094856188,0.43,0.51,289,3000,kappa
0.551381094856188,0.45,0.52,289,3000,kappa
0.551381094856188,0.45,0.51,289,3000,kappa
0.551381094856188,0.42,0.51,289,3000,kappa
0.551381094856188,0.44,0.52,289,3000,kappa
0.551381094856188,0.44,0.51,289,3000,kappa
0.551381094856188,0.43,0.49,289,3000,kappa
0.551381094856188,0.44,0.5,289,3000,kappa
0.551381094856188,0.44,0.51,289,3000,kappa
0.551381094856188,0.45,0.52,289,3000,kappa
0.627213327521458,0.52,0.56,290,3000,kappa
0.627213327521458,0.53,0.57,290,3000,kappa
0.627213327521458,0.53,0.56,290,3000,kappa
0.627213327521458,0.5,0.55,290,3000,kappa
0.627213327521458,0.52,0.57,290,3000,kappa
0.627213327521458,0.52,0.56,290,3000,kappa
0.627213327521458,0.51,0.55,290,3000,kappa
0.627213327521458,0.52,0.56,290,3000,kappa
0.627213327521458,0.52,0.56,290,3000,kappa
0.627213327521458,0.54,0.57,290,3000,kappa
0.39259706332814,0.29,0.39,291,3000,kappa
0.39259706332814,0.3,0.38,291,3000,kappa
0.39259706332814,0.29,0.38,291,3000,kappa
0.39259706332814,0.3,0.39,291,3000,kappa
0.39259706332814,0.3,0.39,291,3000,kappa
0.39259706332814,0.29,0.39,291,3000,kappa
0.39259706332814,0.3,0.38,291,3000,kappa
0.39259706332814,0.29,0.38,291,3000,kappa
0.39259706332814,0.3,0.38,291,3000,kappa
0.39259706332814,0.3,0.39,291,3000,kappa
0.493679120261222,0.38,0.47,292,3000,kappa
0.493679120261222,0.38,0.45,292,3000,kappa
0.493679120261222,0.38,0.47,292,3000,kappa
0.493679120261222,0.39,0.48,292,3000,kappa
0.493679120261222,0.38,0.47,292,3000,kappa
0.493679120261222,0.37,0.46,292,3000,kappa
0.493679120261222,0.38,0.46,292,3000,kappa
0.493679120261222,0.38,0.46,292,3000,kappa
0.493679120261222,0.38,0.47,292,3000,kappa
0.493679120261222,0.39,0.47,292,3000,kappa
0.846250920775347,0.73,0.63,293,3000,kappa
0.846250920775347,0.77,0.64,293,3000,kappa
0.846250920775347,0.76,0.65,293,3000,kappa
0.846250920775347,0.71,0.63,293,3000,kappa
0.846250920775347,0.74,0.65,293,3000,kappa
0.846250920775347,0.73,0.64,293,3000,kappa
0.846250920775347,0.73,0.63,293,3000,kappa
0.846250920775347,0.75,0.65,293,3000,kappa
0.846250920775347,0.75,0.64,293,3000,kappa
0.846250920775347,0.78,0.64,293,3000,kappa
0.60541337389499,0.47,0.53,294,3000,kappa
0.60541337389499,0.49,0.55,294,3000,kappa
0.60541337389499,0.49,0.55,294,3000,kappa
0.60541337389499,0.46,0.53,294,3000,kappa
0.60541337389499,0.48,0.54,294,3000,kappa
0.60541337389499,0.48,0.53,294,3000,kappa
0.60541337389499,0.47,0.52,294,3000,kappa
0.60541337389499,0.48,0.55,294,3000,kappa
0.60541337389499,0.48,0.54,294,3000,kappa
0.60541337389499,0.5,0.55,294,3000,kappa
0.585913015194237,0.45,0.53,295,3000,kappa
0.585913015194237,0.46,0.53,295,3000,kappa
0.585913015194237,0.47,0.53,295,3000,kappa
0.585913015194237,0.44,0.52,295,3000,kappa
0.585913015194237,0.46,0.52,295,3000,kappa
0.585913015194237,0.46,0.53,295,3000,kappa
0.585913015194237,0.45,0.52,295,3000,kappa
0.585913015194237,0.46,0.52,295,3000,kappa
0.585913015194237,0.46,0.53,295,3000,kappa
0.585913015194237,0.47,0.54,295,3000,kappa
0.408080347254872,0.32,0.39,296,3000,kappa
0.408080347254872,0.32,0.4,296,3000,kappa
0.408080347254872,0.32,0.4,296,3000,kappa
0.408080347254872,0.32,0.41,296,3000,kappa
0.408080347254872,0.32,0.41,296,3000,kappa
0.408080347254872,0.31,0.4,296,3000,kappa
0.408080347254872,0.32,0.4,296,3000,kappa
0.408080347254872,0.32,0.41,296,3000,kappa
0.408080347254872,0.32,0.4,296,3000,kappa
0.408080347254872,0.32,0.41,296,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.33,0.41,297,3000,kappa
0.426552717145532,0.34,0.42,297,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.33,0.41,297,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.33,0.42,297,3000,kappa
0.426552717145532,0.34,0.42,297,3000,kappa
0.786660273289308,0.69,0.62,298,3000,kappa
0.786660273289308,0.73,0.62,298,3000,kappa
0.786660273289308,0.72,0.64,298,3000,kappa
0.786660273289308,0.67,0.62,298,3000,kappa
0.786660273289308,0.69,0.64,298,3000,kappa
0.786660273289308,0.69,0.62,298,3000,kappa
0.786660273289308,0.68,0.62,298,3000,kappa
0.786660273289308,0.7,0.62,298,3000,kappa
0.786660273289308,0.7,0.63,298,3000,kappa
0.786660273289308,0.73,0.63,298,3000,kappa
0.972150999507867,0.94,0.69,299,3000,kappa
0.972150999507867,0.98,0.69,299,3000,kappa
0.972150999507867,0.98,0.7,299,3000,kappa
0.972150999507867,0.94,0.68,299,3000,kappa
0.972150999507867,0.96,0.67,299,3000,kappa
0.972150999507867,0.97,0.68,299,3000,kappa
0.972150999507867,0.95,0.67,299,3000,kappa
0.972150999507867,0.98,0.67,299,3000,kappa
0.972150999507867,0.94,0.68,299,3000,kappa
0.972150999507867,0.99,0.68,299,3000,kappa
0.760397668923251,0.63,0.6,300,3000,kappa
0.760397668923251,0.65,0.62,300,3000,kappa
0.760397668923251,0.64,0.61,300,3000,kappa
0.760397668923251,0.61,0.6,300,3000,kappa
0.760397668923251,0.63,0.61,300,3000,kappa
0.760397668923251,0.63,0.6,300,3000,kappa
0.760397668923251,0.63,0.6,300,3000,kappa
0.760397668923251,0.63,0.62,300,3000,kappa
0.760397668923251,0.64,0.62,300,3000,kappa
0.760397668923251,0.65,0.63,300,3000,kappa
0.179133741110563,0.15,0.2,301,3000,kappa
0.179133741110563,0.15,0.19,301,3000,kappa
0.179133741110563,0.15,0.19,301,3000,kappa
0.179133741110563,0.16,0.2,301,3000,kappa
0.179133741110563,0.16,0.2,301,3000,kappa
0.179133741110563,0.15,0.2,301,3000,kappa
0.179133741110563,0.15,0.19,301,3000,kappa
0.179133741110563,0.15,0.19,301,3000,kappa
0.179133741110563,0.15,0.2,301,3000,kappa
0.179133741110563,0.16,0.2,301,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.0842875480977818,0.08,0.09,302,3000,kappa
0.307043446647003,0.24,0.32,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.32,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.31,303,3000,kappa
0.307043446647003,0.24,0.32,303,3000,kappa
0.525306781982072,0.4,0.49,304,3000,kappa
0.525306781982072,0.42,0.5,304,3000,kappa
0.525306781982072,0.42,0.5,304,3000,kappa
0.525306781982072,0.4,0.48,304,3000,kappa
0.525306781982072,0.41,0.49,304,3000,kappa
0.525306781982072,0.41,0.48,304,3000,kappa
0.525306781982072,0.41,0.48,304,3000,kappa
0.525306781982072,0.42,0.49,304,3000,kappa
0.525306781982072,0.41,0.5,304,3000,kappa
0.525306781982072,0.42,0.5,304,3000,kappa
0.695981114446186,0.57,0.59,305,3000,kappa
0.695981114446186,0.59,0.59,305,3000,kappa
0.695981114446186,0.59,0.59,305,3000,kappa
0.695981114446186,0.56,0.58,305,3000,kappa
0.695981114446186,0.58,0.59,305,3000,kappa
0.695981114446186,0.58,0.58,305,3000,kappa
0.695981114446186,0.56,0.57,305,3000,kappa
0.695981114446186,0.57,0.59,305,3000,kappa
0.695981114446186,0.58,0.59,305,3000,kappa
0.695981114446186,0.6,0.59,305,3000,kappa
0.566676289909519,0.44,0.52,306,3000,kappa
0.566676289909519,0.45,0.52,306,3000,kappa
0.566676289909519,0.45,0.52,306,3000,kappa
0.566676289909519,0.42,0.5,306,3000,kappa
0.566676289909519,0.45,0.51,306,3000,kappa
0.566676289909519,0.44,0.52,306,3000,kappa
0.566676289909519,0.44,0.51,306,3000,kappa
0.566676289909519,0.45,0.51,306,3000,kappa
0.566676289909519,0.45,0.51,306,3000,kappa
0.566676289909519,0.46,0.51,306,3000,kappa
0.454942860668525,0.34,0.43,307,3000,kappa
0.454942860668525,0.34,0.42,307,3000,kappa
0.454942860668525,0.33,0.42,307,3000,kappa
0.454942860668525,0.35,0.43,307,3000,kappa
0.454942860668525,0.34,0.43,307,3000,kappa
0.454942860668525,0.33,0.43,307,3000,kappa
0.454942860668525,0.34,0.43,307,3000,kappa
0.454942860668525,0.34,0.42,307,3000,kappa
0.454942860668525,0.34,0.43,307,3000,kappa
0.454942860668525,0.35,0.43,307,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.03,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.0333031481690705,0.03,0.04,308,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.3,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.278444161317311,0.22,0.29,309,3000,kappa
0.951362304971553,0.87,0.67,310,3000,kappa
0.951362304971553,0.95,0.68,310,3000,kappa
0.951362304971553,0.94,0.68,310,3000,kappa
0.951362304971553,0.87,0.67,310,3000,kappa
0.951362304971553,0.91,0.67,310,3000,kappa
0.951362304971553,0.9,0.66,310,3000,kappa
0.951362304971553,0.89,0.66,310,3000,kappa
0.951362304971553,0.94,0.68,310,3000,kappa
0.951362304971553,0.88,0.68,310,3000,kappa
0.951362304971553,0.96,0.68,310,3000,kappa
0.736783435354009,0.63,0.61,311,3000,kappa
0.736783435354009,0.65,0.61,311,3000,kappa
0.736783435354009,0.64,0.61,311,3000,kappa
0.736783435354009,0.61,0.59,311,3000,kappa
0.736783435354009,0.62,0.61,311,3000,kappa
0.736783435354009,0.63,0.61,311,3000,kappa
0.736783435354009,0.62,0.59,311,3000,kappa
0.736783435354009,0.63,0.6,311,3000,kappa
0.736783435354009,0.64,0.61,311,3000,kappa
0.736783435354009,0.65,0.61,311,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0285989800095558,0.03,0.03,312,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.0417135144816712,0.04,0.04,313,3000,kappa
0.96213766020257,0.91,0.68,314,3000,kappa
0.96213766020257,0.98,0.69,314,3000,kappa
0.96213766020257,0.96,0.69,314,3000,kappa
0.96213766020257,0.9,0.67,314,3000,kappa
0.96213766020257,0.93,0.68,314,3000,kappa
0.96213766020257,0.94,0.68,314,3000,kappa
0.96213766020257,0.93,0.68,314,3000,kappa
0.96213766020257,0.97,0.69,314,3000,kappa
0.96213766020257,0.92,0.67,314,3000,kappa
0.96213766020257,0.98,0.7,314,3000,kappa
0.438686501905322,0.34,0.43,315,3000,kappa
0.438686501905322,0.34,0.43,315,3000,kappa
0.438686501905322,0.34,0.43,315,3000,kappa
0.438686501905322,0.35,0.44,315,3000,kappa
0.438686501905322,0.34,0.43,315,3000,kappa
0.438686501905322,0.34,0.42,315,3000,kappa
0.438686501905322,0.34,0.43,315,3000,kappa
0.438686501905322,0.34,0.42,315,3000,kappa
0.438686501905322,0.34,0.44,315,3000,kappa
0.438686501905322,0.35,0.44,315,3000,kappa
0.634782107006758,0.51,0.55,316,3000,kappa
0.634782107006758,0.52,0.57,316,3000,kappa
0.634782107006758,0.52,0.57,316,3000,kappa
0.634782107006758,0.49,0.55,316,3000,kappa
0.634782107006758,0.52,0.56,316,3000,kappa
0.634782107006758,0.52,0.54,316,3000,kappa
0.634782107006758,0.5,0.56,316,3000,kappa
0.634782107006758,0.52,0.56,316,3000,kappa
0.634782107006758,0.51,0.57,316,3000,kappa
0.634782107006758,0.53,0.57,316,3000,kappa
0.400991256893612,0.3,0.4,317,3000,kappa
0.400991256893612,0.31,0.39,317,3000,kappa
0.400991256893612,0.3,0.38,317,3000,kappa
0.400991256893612,0.31,0.4,317,3000,kappa
0.400991256893612,0.3,0.4,317,3000,kappa
0.400991256893612,0.3,0.38,317,3000,kappa
0.400991256893612,0.3,0.39,317,3000,kappa
0.400991256893612,0.3,0.39,317,3000,kappa
0.400991256893612,0.3,0.4,317,3000,kappa
0.400991256893612,0.31,0.4,317,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.217914900789037,0.19,0.24,318,3000,kappa
0.217914900789037,0.19,0.24,318,3000,kappa
0.217914900789037,0.19,0.24,318,3000,kappa
0.217914900789037,0.19,0.24,318,3000,kappa
0.217914900789037,0.19,0.25,318,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.34,0.42,319,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.34,0.44,319,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.33,0.43,319,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.33,0.42,319,3000,kappa
0.421455137939192,0.34,0.44,319,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.13,0.15,320,3000,kappa
0.143283388554119,0.13,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.12,0.15,320,3000,kappa
0.143283388554119,0.13,0.15,320,3000,kappa
0.0702822769712657,0.06,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.0702822769712657,0.06,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.0702822769712657,0.06,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.0702822769712657,0.06,0.07,321,3000,kappa
0.0702822769712657,0.07,0.07,321,3000,kappa
0.570932262665592,0.43,0.5,322,3000,kappa
0.570932262665592,0.44,0.51,322,3000,kappa
0.570932262665592,0.44,0.5,322,3000,kappa
0.570932262665592,0.42,0.49,322,3000,kappa
0.570932262665592,0.43,0.5,322,3000,kappa
0.570932262665592,0.43,0.51,322,3000,kappa
0.570932262665592,0.43,0.5,322,3000,kappa
0.570932262665592,0.44,0.5,322,3000,kappa
0.570932262665592,0.43,0.52,322,3000,kappa
0.570932262665592,0.45,0.51,322,3000,kappa
0.525910101043992,0.39,0.47,323,3000,kappa
0.525910101043992,0.4,0.48,323,3000,kappa
0.525910101043992,0.4,0.49,323,3000,kappa
0.525910101043992,0.38,0.47,323,3000,kappa
0.525910101043992,0.4,0.48,323,3000,kappa
0.525910101043992,0.4,0.48,323,3000,kappa
0.525910101043992,0.4,0.47,323,3000,kappa
0.525910101043992,0.4,0.48,323,3000,kappa
0.525910101043992,0.4,0.48,323,3000,kappa
0.525910101043992,0.41,0.48,323,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.17741594478488,0.15,0.19,324,3000,kappa
0.945884457998909,0.88,0.68,325,3000,kappa
0.945884457998909,0.94,0.68,325,3000,kappa
0.945884457998909,0.93,0.69,325,3000,kappa
0.945884457998909,0.87,0.67,325,3000,kappa
0.945884457998909,0.9,0.69,325,3000,kappa
0.945884457998909,0.9,0.68,325,3000,kappa
0.945884457998909,0.89,0.68,325,3000,kappa
0.945884457998909,0.93,0.69,325,3000,kappa
0.945884457998909,0.89,0.68,325,3000,kappa
0.945884457998909,0.96,0.69,325,3000,kappa
0.930854908856563,0.88,0.67,326,3000,kappa
0.930854908856563,0.96,0.68,326,3000,kappa
0.930854908856563,0.95,0.69,326,3000,kappa
0.930854908856563,0.88,0.66,326,3000,kappa
0.930854908856563,0.91,0.68,326,3000,kappa
0.930854908856563,0.91,0.68,326,3000,kappa
0.930854908856563,0.9,0.67,326,3000,kappa
0.930854908856563,0.95,0.67,326,3000,kappa
0.930854908856563,0.89,0.67,326,3000,kappa
0.930854908856563,0.97,0.68,326,3000,kappa
0.840171334617771,0.75,0.64,327,3000,kappa
0.840171334617771,0.79,0.64,327,3000,kappa
0.840171334617771,0.78,0.65,327,3000,kappa
0.840171334617771,0.74,0.64,327,3000,kappa
0.840171334617771,0.77,0.65,327,3000,kappa
0.840171334617771,0.76,0.65,327,3000,kappa
0.840171334617771,0.75,0.64,327,3000,kappa
0.840171334617771,0.77,0.64,327,3000,kappa
0.840171334617771,0.78,0.64,327,3000,kappa
0.840171334617771,0.8,0.64,327,3000,kappa
0.63263050370384,0.48,0.53,328,3000,kappa
0.63263050370384,0.5,0.54,328,3000,kappa
0.63263050370384,0.5,0.54,328,3000,kappa
0.63263050370384,0.47,0.53,328,3000,kappa
0.63263050370384,0.5,0.54,328,3000,kappa
0.63263050370384,0.49,0.53,328,3000,kappa
0.63263050370384,0.48,0.54,328,3000,kappa
0.63263050370384,0.5,0.55,328,3000,kappa
0.63263050370384,0.49,0.55,328,3000,kappa
0.63263050370384,0.51,0.55,328,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.09,0.1,329,3000,kappa
0.0900664999103174,0.09,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.08,0.1,329,3000,kappa
0.0900664999103174,0.09,0.1,329,3000,kappa
0.510479442034848,0.37,0.46,330,3000,kappa
0.510479442034848,0.38,0.47,330,3000,kappa
0.510479442034848,0.38,0.47,330,3000,kappa
0.510479442034848,0.36,0.46,330,3000,kappa
0.510479442034848,0.38,0.47,330,3000,kappa
0.510479442034848,0.38,0.47,330,3000,kappa
0.510479442034848,0.37,0.46,330,3000,kappa
0.510479442034848,0.38,0.46,330,3000,kappa
0.510479442034848,0.38,0.47,330,3000,kappa
0.510479442034848,0.39,0.48,330,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.23911227486562,0.2,0.25,331,3000,kappa
0.23911227486562,0.2,0.25,331,3000,kappa
0.23911227486562,0.2,0.27,331,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.23911227486562,0.19,0.25,331,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.23911227486562,0.2,0.26,331,3000,kappa
0.755069364015944,0.61,0.59,332,3000,kappa
0.755069364015944,0.64,0.6,332,3000,kappa
0.755069364015944,0.62,0.61,332,3000,kappa
0.755069364015944,0.59,0.58,332,3000,kappa
0.755069364015944,0.62,0.6,332,3000,kappa
0.755069364015944,0.61,0.59,332,3000,kappa
0.755069364015944,0.6,0.6,332,3000,kappa
0.755069364015944,0.61,0.6,332,3000,kappa
0.755069364015944,0.62,0.6,332,3000,kappa
0.755069364015944,0.63,0.61,332,3000,kappa
0.528586339191534,0.4,0.48,333,3000,kappa
0.528586339191534,0.41,0.49,333,3000,kappa
0.528586339191534,0.41,0.49,333,3000,kappa
0.528586339191534,0.39,0.48,333,3000,kappa
0.528586339191534,0.41,0.49,333,3000,kappa
0.528586339191534,0.4,0.49,333,3000,kappa
0.528586339191534,0.4,0.48,333,3000,kappa
0.528586339191534,0.41,0.49,333,3000,kappa
0.528586339191534,0.41,0.48,333,3000,kappa
0.528586339191534,0.41,0.48,333,3000,kappa
0.317747026314028,0.24,0.33,334,3000,kappa
0.317747026314028,0.25,0.32,334,3000,kappa
0.317747026314028,0.24,0.32,334,3000,kappa
0.317747026314028,0.25,0.32,334,3000,kappa
0.317747026314028,0.25,0.32,334,3000,kappa
0.317747026314028,0.24,0.31,334,3000,kappa
0.317747026314028,0.24,0.32,334,3000,kappa
0.317747026314028,0.24,0.31,334,3000,kappa
0.317747026314028,0.24,0.32,334,3000,kappa
0.317747026314028,0.25,0.33,334,3000,kappa
0.548710258500651,0.41,0.48,335,3000,kappa
0.548710258500651,0.43,0.49,335,3000,kappa
0.548710258500651,0.43,0.51,335,3000,kappa
0.548710258500651,0.4,0.49,335,3000,kappa
0.548710258500651,0.42,0.49,335,3000,kappa
0.548710258500651,0.42,0.5,335,3000,kappa
0.548710258500651,0.41,0.49,335,3000,kappa
0.548710258500651,0.42,0.51,335,3000,kappa
0.548710258500651,0.42,0.5,335,3000,kappa
0.548710258500651,0.43,0.51,335,3000,kappa
0.608151373504661,0.48,0.54,336,3000,kappa
0.608151373504661,0.5,0.55,336,3000,kappa
0.608151373504661,0.5,0.54,336,3000,kappa
0.608151373504661,0.47,0.54,336,3000,kappa
0.608151373504661,0.5,0.55,336,3000,kappa
0.608151373504661,0.49,0.54,336,3000,kappa
0.608151373504661,0.48,0.54,336,3000,kappa
0.608151373504661,0.5,0.54,336,3000,kappa
0.608151373504661,0.49,0.55,336,3000,kappa
0.608151373504661,0.5,0.55,336,3000,kappa
0.777791908532381,0.65,0.62,337,3000,kappa
0.777791908532381,0.68,0.62,337,3000,kappa
0.777791908532381,0.67,0.62,337,3000,kappa
0.777791908532381,0.63,0.6,337,3000,kappa
0.777791908532381,0.66,0.62,337,3000,kappa
0.777791908532381,0.65,0.61,337,3000,kappa
0.777791908532381,0.65,0.61,337,3000,kappa
0.777791908532381,0.66,0.6,337,3000,kappa
0.777791908532381,0.67,0.61,337,3000,kappa
0.777791908532381,0.69,0.63,337,3000,kappa
0.527703979490325,0.41,0.49,338,3000,kappa
0.527703979490325,0.42,0.49,338,3000,kappa
0.527703979490325,0.42,0.5,338,3000,kappa
0.527703979490325,0.4,0.49,338,3000,kappa
0.527703979490325,0.41,0.51,338,3000,kappa
0.527703979490325,0.41,0.5,338,3000,kappa
0.527703979490325,0.41,0.48,338,3000,kappa
0.527703979490325,0.42,0.5,338,3000,kappa
0.527703979490325,0.42,0.49,338,3000,kappa
0.527703979490325,0.42,0.51,338,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.204058139468543,0.17,0.22,339,3000,kappa
0.457057296475396,0.34,0.44,340,3000,kappa
0.457057296475396,0.35,0.44,340,3000,kappa
0.457057296475396,0.34,0.43,340,3000,kappa
0.457057296475396,0.35,0.44,340,3000,kappa
0.457057296475396,0.35,0.43,340,3000,kappa
0.457057296475396,0.34,0.44,340,3000,kappa
0.457057296475396,0.34,0.44,340,3000,kappa
0.457057296475396,0.34,0.44,340,3000,kappa
0.457057296475396,0.34,0.44,340,3000,kappa
0.457057296475396,0.35,0.44,340,3000,kappa
0.628861325411126,0.49,0.54,341,3000,kappa
0.628861325411126,0.5,0.55,341,3000,kappa
0.628861325411126,0.5,0.55,341,3000,kappa
0.628861325411126,0.47,0.54,341,3000,kappa
0.628861325411126,0.5,0.55,341,3000,kappa
0.628861325411126,0.5,0.55,341,3000,kappa
0.628861325411126,0.49,0.53,341,3000,kappa
0.628861325411126,0.5,0.55,341,3000,kappa
0.628861325411126,0.49,0.54,341,3000,kappa
0.628861325411126,0.51,0.56,341,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
0.136156901838258,0.12,0.15,342,3000,kappa
