"distance","right_censored","ID"
1724.79341663598,1,4470
1696.42428343296,1,4470
918.868239835231,1,4470
1241.75597014503,1,4470
1790.00468223166,1,4470
643.211231133969,1,4497
579.194537692806,1,4497
720.040380594289,1,4497
1223.80457971345,1,4497
359.039192474352,1,4497
487.139289181444,1,4497
494.499992555289,1,4497
1090.60986416308,1,4497
2116.67757999441,1,4506
1358.59405143237,1,4506
2070.06528402145,1,4522
590.189747405061,1,4546
538.714383707859,1,4546
1002.48347255337,1,4546
921.515049344981,0,4560
2265.74150523549,0,4592
822.683695159965,0,4592
430.472983289122,0,4592
2528.53364958158,0,4592
2643.0773881913,0,4592
1143.10199120598,0,4592
377.95859739529,0,4593
835.673755850961,0,4593
1150.25065809535,0,4593
867.871175285103,0,4593
1074.90472938595,0,4593
598.114992280637,0,4593
1898.67799612227,1,4620
2108.6359690043,1,4620
1494.24772579549,1,4620
1301.83308824824,1,4620
2175.56666141721,1,4687
399.221055077759,1,4819
1526.45152136023,1,4819
1085.26156287488,1,4819
324.002291310385,0,5085
1361.94620111473,0,5085
780.02041798954,0,5085
837.081817638395,0,5085
384.629310454219,0,5085
1850.06616523455,0,5085
2399.65994902758,0,5085
1471.17568463571,0,5085
876.613358293026,0,5085
2048.49951887628,0,5085
1377.99654794523,0,5085
704.56178596227,0,5085
2094.05312641523,0,5085
1000.88260430931,0,5085
1146.87615606115,0,5085
2223.08922909245,0,5085
640.479842074688,0,5085
1747.23521505319,1,5127
1822.29564400947,1,5127
2473.60563011264,1,5127
2475.72858273248,1,5127
1857.17202912013,1,5127
1448.70869209028,0,5309
602.33356241023,0,5309
328.613680832334,0,5309
996.238056261293,0,5309
660.86744115119,0,5309
146.117099120104,0,5309
722.942982789615,1,5310
842.319396835118,0,5347
868.986518951966,0,5347
699.493322069441,0,5347
1343.39045624841,0,5347
883.010182829049,0,5347
1675.50229638015,0,5347
1424.32426797619,0,5347
584.602378270561,0,5347
1094.84644638752,0,5347
569.215527106738,0,5387
456.463778501617,0,5387
305.5186647264,1,5439
1184.83168347313,1,5544
788.295694691983,1,5544
1198.09813739788,1,5544
169.910403060827,0,5677
2031.01296085292,0,5677
419.240984934685,1,5708
1903.58121259212,1,5708
980.027104505289,1,5708
231.976384372863,1,5708
767.480244883229,0,5901
294.394142468331,0,5902
435.651859997556,1,5904
727.934544518877,1,5904
1599.62173987142,1,5904
1596.40143173476,1,5921
3625.20476414982,1,5921
4031.2897805548,1,5921
5282.09615179077,1,5921
4392.97555309051,1,5921
4711.86323659856,1,5921
129.953795310855,1,5936
559.212179080488,1,5936
829.347190443398,1,5936
1286.1372945604,1,5936
173.316138138315,1,5936
249.011726104673,1,5936
1983.46577299074,0,5945
1076.48256979641,0,5945
887.295672302159,1,5979
267.530705571355,1,5979
1460.0166151152,1,5979
1517.18416702651,1,5985
532.196145042154,1,6004
1065.74156511903,1,6004
129.873397571248,1,6004
2042.28996357315,1,6004
2038.0290438202,1,6004
1693.18331357875,1,6004
1019.31175576224,1,6004
519.175479285227,1,6004
2634.55722047172,1,6004
2920.70011853447,1,6004
1740.30286983244,1,6004
2214.17961411675,1,6004
3152.15692688185,1,6004
1832.39345823651,1,6004
2206.68001873081,1,6004
3092.17234808402,1,6004
2319.29607801849,1,6004
2585.16753755146,1,6004
4161.30240310097,1,6004
3844.40999459737,1,6004
5039.64792403257,1,6004
5200.78262239423,1,6004
477.960614411461,1,6093
774.227787951665,1,6097
1115.87405751559,1,6097
1158.07503946131,1,6097
797.518893509901,1,6097
1358.45450127799,1,6097
313.461524744407,0,6279
677.660465263392,0,6279
1428.96370159928,0,6279
802.978927653632,0,6279
1464.86225774826,0,6279
667.228404327904,0,6279
1204.72451203881,0,6279
1540.63719984899,0,6279
1094.82882726082,0,6279
1081.9413757535,0,7116
1178.90952073048,0,7116
394.250794460631,0,7121
2123.40202084743,0,7121
1195.34927659858,1,7269
1403.35129707038,0,7327
1148.63551389154,0,7327
437.846546271894,0,7327
144.439966371057,0,7327
1235.53816490934,0,7327
506.699131419457,0,7327
699.089744263193,0,7327
1471.77015345974,0,7327
443.931989621918,0,7327
1463.43319376244,0,7328
1234.27326777162,0,7328
1299.83352432714,0,7328
853.283391641835,0,7328
998.883284891722,0,7920
142.576456146293,0,7920
1046.37432364426,0,8056
2332.45736152358,0,8056
580.229461530534,0,8056
615.191322958501,0,8056
493.74652068374,0,8056
1644.01118627242,0,8056
1625.44560335628,0,8056
251.656967057444,0,8056
683.003773862535,0,8056
800.601445068855,0,8056
109.150302799574,0,8056
671.754486187188,0,8056
2135.62370574953,0,8056
1321.71464550643,0,8056
742.831400719127,0,8056
1158.81609528486,0,8566
1060.18433016818,0,9479
1237.18505151447,0,9479
424.922363081748,1,9487
1280.95496114248,0,9500
762.322381923465,0,9507
1253.27607156603,0,9507
1323.79568099292,1,9527
1362.63845761148,1,9527
625.450012041532,1,9527
611.977737843099,1,9527
636.026489352828,1,9527
1308.58925867008,1,9527
754.504408004732,1,9527
246.737192188955,1,9527
1666.72987649143,1,9
1246.63859035066,1,669
1812.61700844972,1,669
1614.40100642992,1,669
391.601511372508,0,1709
292.736647377806,1,1935
1216.8280814522,1,1937
1482.64427544162,0,2689
226.848463677608,0,2689
705.321124378496,0,2689
1455.01576684876,0,2689
15407.849862212,0,2695
444.86518269537,0,2696
1634.02173476017,1,2697
1860.88968754817,1,2856
587.066576748349,0,2878
442.763431302128,1,3778
1433.44382167479,0,3783
890.674419941703,0,3783
1176.17407622697,0,3783
1234.38286178221,0,3783
1860.82937804115,0,3783
2117.07208060903,0,3783
1288.63869016713,0,4523
1178.21416491784,0,4523
918.979915672079,0,4523
1901.24147494371,0,4523
2046.2592111355,0,4523
1991.67970837338,0,4523
889.535662032289,0,4523
179.341388100439,1,4531
1208.34754234013,1,4531
1180.68669514604,0,4721
1184.32568612778,0,4721
1314.26021016179,0,4721
2166.0194769858,0,4721
999.083267804275,0,4721
1536.1490795544,0,4721
1204.08772610471,0,4730
1836.69313128372,0,4730
2125.78423442075,0,4730
1983.5514469448,0,4730
158.241238128314,0,4730
1899.31279330285,0,4730
1208.51925827307,0,4740
704.452603532528,0,4740
1085.52910034477,0,4740
413.76421463528,0,4740
795.236107981923,0,4751
1833.77874732247,0,4751
924.752192891056,0,4751
603.327833762754,0,4751
1080.41801617213,0,4751
575.338271513669,0,4751
584.410459881915,0,4751
792.518705220911,0,4791
548.884708854901,0,4849
1101.77176780644,0,4849
345.080608785362,0,4849
615.317343376136,0,4871
1598.49743253642,0,4871
616.517126465638,0,4958
1563.23939671782,0,4958
437.746601257169,0,4958
2444.74399818322,1,4969
1897.03132255076,1,4969
1499.35961053926,1,4969
1561.41790032211,1,4969
1741.3059459554,1,4969
1708.61634349513,1,4974
1048.25243505252,1,4974
2042.37685501437,1,4974
1465.55490316188,1,4974
1793.04931670944,1,4974
948.673282040886,1,4974
771.175035745487,1,4974
1275.52357195144,1,4974
1120.34049645811,0,4983
1536.76221128786,0,4984
992.624019487839,0,4984
959.237540139181,0,4984
1013.369425632,0,4984
1403.64039507958,0,4984
204.454938351212,1,4990
805.113070410924,1,4990
1354.1205724184,1,4990
520.017696907587,1,4990
1104.23243754903,1,4990
1373.23816912653,1,4996
1209.97406187899,1,4996
654.086040827814,1,4996
1521.25806545727,1,4996
1797.9667362981,1,5003
1740.98053357224,1,5003
1233.4419665165,1,5003
1643.17280218079,1,5003
1732.26289975544,1,5003
180.187992480982,1,5003
1632.95640881655,1,5003
342.543480689432,1,5003
305.865775233986,1,5003
1506.35289288103,0,5177
1138.71175446854,0,5177
1438.08446313122,0,5177
1650.44619439618,0,5177
1569.22108514906,0,5177
774.260970416195,0,5177
1071.41151795424,0,5177
1368.71638598149,0,5177
1646.16626672258,1,5178
450.242506009741,0,5186
860.157412560597,0,5186
1393.29124217827,0,5186
693.750209472346,0,5186
1262.56358771324,0,5186
2031.90916328548,1,5192
793.021095754102,1,5192
1059.77481350189,1,5192
1932.43260279939,1,5192
1701.87243822053,1,5192
1768.59569724602,1,5192
1305.95867914601,1,5192
1299.6486149959,1,5192
853.176401660097,1,5192
1994.28594967983,1,5192
2154.02913052072,1,5192
752.657493301004,1,5192
1507.27010620028,1,5192
1325.73693869953,1,5192
2193.39193956928,1,5192
1765.52951132318,1,5192
1614.7160228258,1,5192
576.648783363178,1,5192
535.714125137753,1,5192
1128.47375518097,1,5192
1766.67075399705,1,5192
2031.04878615579,1,5192
1846.02240057431,1,5192
1939.91634452173,1,5192
1513.973990777,1,5192
1579.2734476445,1,5192
1584.75549404327,1,5192
1484.81283146939,1,5192
1158.36267244434,1,5192
770.241161860523,1,5192
685.715834904071,1,5192
1836.42378002151,1,5192
1542.8134744357,1,5192
1759.48282523853,1,5192
1469.76586831941,1,5192
1610.09917216939,1,5192
1834.56997451843,1,5192
536.328419950423,1,5192
1751.72447636168,1,5232
1008.27411353851,0,5233
424.802916892036,0,5233
663.701566779526,1,5240
418.336118826367,0,5243
791.848370731091,0,5243
288.209490077941,0,5243
661.640811946936,1,5247
1775.74464231792,1,5247
2938.20992460045,0,5250
1937.43100288364,1,5251
1274.94081974461,1,5251
1260.3983115065,1,5251
788.254806433812,1,5252
381.898182680768,1,5252
1561.20661845381,1,5252
1672.39844046873,1,5252
656.274556081257,0,5254
1471.55619947197,0,5285
1078.72857962791,0,5285
1982.13740309353,0,5285
488.61679329051,0,5285
1532.60561873994,0,5285
1227.88988640472,1,5286
1509.50269510787,1,5286
515.176361431258,1,5286
1460.34707870611,1,5286
1368.15435435203,0,5407
1731.33343599679,1,5477
508.841257043185,1,5616
731.74574309747,1,5616
1014.31728186651,0,6183
512.922426213968,0,6183
1042.0041613025,0,6183
1817.92937193572,0,6183
1070.29142680717,0,6183
1202.92576853327,0,6183
732.402024574682,0,6183
943.096979580067,0,6183
1433.4142751065,0,6183
759.882790683873,0,6183
1217.77769021539,0,6183
1434.27508287277,0,6183
1742.60440897145,0,6183
2795.02960637377,0,6183
1680.13589774403,0,6199
2776.5008195793,0,6199
1323.47927534132,0,6199
1950.23339358035,0,6199
673.169698941472,0,6199
2585.73947423578,0,6199
1193.90442319022,0,6199
1030.27053800685,0,6199
1478.6366965218,0,6199
2271.46607139573,0,6199
1279.42738950108,0,6199
1810.52645741711,0,6199
1563.21265948799,0,6199
622.597028707,0,6199
1474.65664837936,0,6199
1525.06041303376,0,6199
1189.67222622698,0,6200
1985.68741147005,0,6200
2307.01722238702,0,6200
2450.30366145897,0,6200
2557.43472509296,0,6200
2209.89162618768,0,6200
2118.83260288505,0,6200
931.18152559004,0,6201
415.575453681504,0,6201
1026.7075015618,0,6201
1198.95230058714,0,6201
2420.41894603055,0,6204
274.409283596991,1,6208
871.352235601194,1,6227
1755.08736881771,1,6227
1265.78235824593,1,6227
667.941778203,1,6227
1768.48624053731,1,6227
1456.42102827947,1,6228
1515.83505872199,1,6228
2460.20825373226,1,6228
368.651413213885,1,6228
758.595035373788,0,6229
804.532965651068,0,6229
505.909490767401,0,6229
762.174479675544,0,6229
1516.96610100754,1,6244
1086.62913246284,1,6244
1496.88092374988,1,6244
397.171723390012,1,6244
717.007960036399,1,6250
445.142375287085,1,6256
1281.59766853659,1,6256
1507.02198793258,1,6256
607.858836082799,1,6260
1613.38350366151,1,6260
832.343962918621,1,6260
1325.31095294338,1,6260
139.190775034785,1,6260
1106.73361012528,0,6266
1538.37850900324,0,6266
1418.8655493833,0,6266
1493.62635673997,0,6266
1363.6849918088,0,6266
210.449390257161,0,6266
978.437443694993,0,6266
1945.51625650195,1,6278
1020.64351309343,1,6278
1557.33835992377,1,6281
1722.1570917802,1,6283
1676.79718373541,1,6283
167.030008312443,0,6297
541.271323944862,0,6297
1394.75879465595,0,6297
1791.9444500984,0,6297
994.775654100303,0,6297
1243.75861844201,0,6297
852.559631748551,0,6297
445.622483466248,0,6297
759.891812810846,0,6297
714.442493014296,0,6297
1558.48705429847,0,6297
2055.00658134984,0,6297
529.353386527132,0,6297
820.257105384253,0,6297
1402.84511671439,0,6297
811.55163829377,0,6297
288.861919983798,0,6297
1756.30549298119,1,6348
151.467379642286,1,6348
1087.25248474573,1,6348
847.725858626926,1,6348
1194.49202632518,1,6353
806.847114068435,1,6353
781.772004257172,1,6353
823.274452037838,0,6359
1161.03603338341,0,6359
1855.42278841885,0,6359
1510.18183142639,0,6359
460.517718740087,0,6359
1705.39487602768,0,6370
1260.20093890828,0,6370
702.060152660144,0,6370
1133.19480063875,0,6370
1300.01776702017,0,6370
1693.30202777605,0,6370
938.999069473688,0,6370
384.672664223706,0,6370
