"Symptoms.started","step.length"
2012-02-28,433.963065722087
2012-02-28,0
2012-02-27,341.021925839337
2012-02-27,160.705342531008
2011-07-25,667.082999730185
2011-07-25,0
2011-07-25,0
2011-07-25,0
2011-07-25,307.293621689045
2011-07-25,0
2011-07-25,0
2011-07-25,91.9236357223345
2011-07-25,0
2011-07-25,95.2099992552032
2011-07-25,0
2011-07-25,184.808348005532
2011-07-25,154.434369967941
2011-07-25,173.968213457412
2011-07-25,91.7879803419345
2011-07-25,158.041043810682
2011-07-25,145.784052851408
2011-07-25,343.279831076013
2011-07-25,78.0321815868916
2011-07-25,0
2011-07-25,0
2011-07-25,111.003745631506
2011-07-25,0
2011-07-25,0
2012-01-25,247.686098307032
2012-01-25,753.956270312695
2012-01-25,0.0488080401413949
2012-01-25,160.033915666318
2012-01-25,193.829393227686
2012-01-25,0
2012-01-15,243.074144440445
2012-02-05,0
2012-02-18,788.328570155389
2012-02-18,0
2012-02-18,504.761596711703
2012-02-18,0
2012-02-18,0
2012-02-18,0
2012-02-18,903.819965533272
2012-02-18,0
2012-02-18,0
2012-02-18,0
2012-02-18,968.203189550241
2012-02-18,0
2012-02-18,204.79258294658
2011-11-05,0
2011-11-05,0
2011-11-05,0
2011-11-05,0.0107820037388862
2012-01-02,147.01353899142
2012-01-02,0
2012-01-02,0
2012-01-02,0
2012-01-02,0
2012-01-02,377.895612901245
2012-01-02,169.29219340471
2012-01-02,266.833485438804
2012-01-02,0
2012-01-02,0
2012-01-02,0
2012-01-02,0
2012-01-02,0
2012-01-09,0
2011-12-05,1245.03671672483
2011-12-05,0
2011-12-05,0
2011-12-05,0
2012-01-02,712.142016980309
2012-01-02,0
2012-01-02,0
2012-01-02,0
2011-11-22,254.945515021802
2011-11-22,0
2011-11-22,0
2011-11-22,0
2011-11-22,114.017517320711
2011-11-22,0
2011-11-22,0
2011-11-22,0
2012-03-08,129.711051092845
2012-03-08,0
2012-03-08,263.230189600104
2012-03-08,116.618528100797
2012-03-08,230.789498824259
2012-03-08,481.433563309532
2012-03-08,0
2011-06-15,273.095209104583
2011-06-15,196.359000942462
2011-06-15,0
2011-10-20,0.0226667950482443
2011-10-20,0
2011-10-20,41.5073402465912
2011-10-20,0
2011-10-20,206.155718945774
2011-10-20,0
2012-02-11,78.0578632310994
2012-04-19,0
2012-04-19,336.309410197356
2012-04-19,595.882485373763
2012-04-19,0
2012-04-19,532.781529732586
2012-04-19,0
2012-04-19,0
2012-04-12,78.8161361501105
2012-04-12,0
2012-04-12,0
2012-04-12,0.0248906695432456
2012-04-12,212.081058739039
2012-04-12,179.234291474906
2012-04-12,0
2012-04-12,0
2012-04-14,0.0326528217650046
2012-04-14,0
2012-04-25,0.0326528217650046
2012-04-25,0
2012-04-25,346.949182989551
2012-04-25,0
2012-04-25,0.0670781229099257
2012-04-25,0
2012-04-25,0
2012-04-25,1869.34169895222
2012-04-25,98.8146117371038
2012-04-25,0
2012-04-25,0
2012-04-25,92.0488775050259
2012-06-07,378.160113800625
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,591.887006132856
2012-06-07,530.554339900568
2012-06-07,0
2012-06-07,849.154582481216
2012-06-07,0
2012-06-07,639.594128522281
2012-06-07,0
2012-06-07,276.240720786453
2012-06-07,274.170483500814
2012-06-07,2140.6276196057
2012-06-25,550.919222611107
2012-06-25,106.738460256642
2012-06-25,112.531402846276
2012-06-25,0
2012-06-25,0
2012-06-25,51.2376331563148
2012-06-25,0
2012-06-25,1091.6453736526
2012-06-25,96.4299042565665
2012-06-25,120.562643372528
2012-06-25,100.112833329737
2012-06-25,343.958104683911
2012-06-25,185.651749478564
2012-06-25,0.0472592469742672
2012-06-25,151.298589968887
2012-06-25,0
2012-06-25,71.8352241985994
2012-06-25,0
2012-06-25,0
2012-06-25,0
2012-06-22,466.385061722526
2012-06-22,0
2012-06-22,0
2012-06-22,0
2012-06-22,429.789023295284
2012-06-22,211.132044120847
2012-06-22,0
2012-06-22,0
2011-10-25,311.70794005444
2012-04-08,312.153302443358
2012-04-08,0
2012-04-08,419.188537157389
2012-06-16,64.3507707753291
2012-06-16,0
2012-07-19,311.677744714396
2012-07-19,0
2012-07-19,0.0334202162468001
2012-07-19,0
2012-07-19,0
2012-12-22,719.880474268613
2012-12-22,0
2012-12-22,0
2012-12-22,0
2012-09-19,113.595462442234
2012-09-19,0
2012-09-19,0
2012-09-19,315.00628899619
2012-09-19,0
2012-09-19,0
2012-09-19,75.802454284252
2012-09-19,0
2012-09-19,287.862732329798
2012-09-19,0
2012-09-19,277.064995684297
2012-09-19,0
2012-09-19,0
2012-09-19,283.621055275439
2012-09-19,0
2012-09-19,0
2012-08-10,0
2012-08-10,0.027233181990413
2012-08-10,0
2012-08-10,0
2012-08-10,691.825316954703
2012-08-10,0
2012-08-10,1166.35765131118
2012-08-10,0.0206970106993214
2012-08-10,741.87344821842
2012-08-10,0
2012-08-10,0
2012-08-10,0
2012-08-13,136.466020966791
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,372.74200027054
2012-08-13,0
2012-08-13,0
2012-08-13,347.100075038721
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,243.673563185093
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,225.536720138368
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,1666.56098283435
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-08-13,0
2012-09-27,0.0517272189040385
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,139.217512663725
2012-09-27,0
2012-09-27,0
2012-09-27,167.428873345897
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,114.159702063386
2012-09-27,0
2012-09-27,0
2012-09-27,139.839739636834
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,93.173015705624
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,58.4595560735765
2012-09-27,0
2012-09-27,0
2012-09-27,1382.2028594698
2012-04-20,644.572300558802
2012-04-20,0
2012-04-20,0
2012-04-20,0.0272068414484369
2012-04-20,437.637310329161
2012-04-20,162.431034710522
2012-04-20,0
2012-04-20,0
2012-04-20,0
2012-10-04,0.0678640926842982
2012-10-04,1064.48807920151
2012-10-04,0
2012-10-04,132.943577051529
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-10-13,0.0656078854997761
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-10-13,123.944324092498
2012-10-13,140.46786742396
2012-10-13,121.925323744386
2012-10-13,0
2012-10-13,0
2012-10-13,0
2012-09-15,0.0656078854997761
2012-06-05,0.0464694608505274
2012-07-05,0.0403974415303869
2012-11-13,295.800806843568
2012-11-13,0
2012-11-13,0
2012-11-13,0
2012-10-08,0.0605666078443697
2012-10-08,0
2012-03-25,706.071111529882
2012-03-25,0
2012-03-31,0.0154902800980466
2012-03-31,0
2012-03-31,0
2012-03-31,0
2012-12-29,304.455785084665
2012-12-08,0.0523357699671282
2012-12-08,0
2012-11-02,0.0645517197302544
2012-11-02,0
2012-11-02,0
2012-11-02,0
2011-11-25,3779.54924104228
2011-11-25,606.040551564619
2011-11-25,0
2011-11-25,0
2011-11-25,0
2012-01-15,0
2013-03-21,0.0484333115948941
2011-04-18,1178.10734950761
2011-04-18,0
2011-04-18,486.502969578034
2011-05-15,0.0280534544999458
2012-06-30,0.0329665669512088
2011-02-15,0.0551998758334594
2012-09-25,0.0379715501120612
2012-11-01,113.669024464016
2013-03-19,83.2405158573761
2013-03-19,0
2013-01-20,0.066783684889185
2013-01-06,303.661300437468
2013-01-06,0
2013-01-06,141.396425764153
2013-01-06,34.1320232638849
2013-01-06,0
2013-01-06,78.5173747347406
2013-01-06,0
2013-05-24,194.466368617931
2013-05-24,0
2013-05-24,0
2013-05-24,294.278804780497
2013-04-07,159.050128917738
2012-12-16,0.0646138599184085
2012-12-16,284.271040020119
2012-12-16,325.983112630167
2012-12-16,5490.85637566503
2012-12-16,0
2012-12-16,0
2012-12-16,423.301758604701
2012-12-16,407.05833718248
2013-03-08,0.0425854165774416
2012-09-09,147.231357201526
2012-09-09,0
2012-09-09,210.341379819639
2012-09-09,0
2012-09-09,184.113147151103
2012-09-09,0
2012-09-09,0
2012-09-09,150.710661320632
2012-09-09,0.0520328662109109
2012-09-09,0
2012-09-09,0
2012-09-09,228.055080467588
2012-09-09,0
2012-09-09,0
2012-09-09,0
2012-09-09,0
2012-09-09,367.408543938326
2012-09-09,807.283381277485
2012-09-09,0
2012-09-09,0
2012-09-09,0
2012-09-09,91.9241072156931
2012-09-09,180.036115981576
2012-09-09,0
2012-09-09,310.336332910854
2012-09-09,0
2012-09-09,0
2012-09-25,223.223859979802
2012-09-25,0
2012-09-25,0
2012-09-25,61.073534881978
2012-09-25,0
2012-09-25,107.911792778584
2012-09-25,0
2012-09-25,0
2012-09-25,0
2012-09-25,108.669244341268
2012-09-25,0
2012-09-25,0
2012-09-25,74.0604675241894
2012-09-25,0
2012-09-25,250.241750267127
2012-09-25,0
2012-09-25,245.507651388651
2012-09-25,0
2013-07-04,2.23677159357834
2013-07-04,328.282957477641
2013-07-04,108.226444820776
2013-07-04,0
2013-07-04,613.205166110639
2013-07-04,0
2013-07-04,32.5721469296454
2013-07-04,0
2013-07-04,103.232681355207
2013-06-10,1627.07002801416
2013-06-10,0
2012-09-27,0.0439950023478237
2012-09-27,214.747858537254
2012-09-27,0
2012-09-27,0
2012-09-27,98.7319031920878
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,63.2456223075556
2012-09-27,0
2012-09-27,229.924225853043
2012-09-27,0
2012-09-27,0
2012-09-27,452.44971334736
2012-09-27,0
2012-09-27,192.341619678302
2012-09-27,0
2012-09-27,0
2012-09-27,162.110755260605
2012-09-27,0
2012-09-27,0
2012-09-27,379.158013898841
2012-09-27,0
2012-09-27,0
2013-01-06,0.0512339382482789
2013-07-26,141.740238047465
2013-07-26,0
2013-07-26,0
2013-07-26,0
2013-05-02,211.818325392659
2013-05-02,0
2013-05-02,0
2013-05-02,0
2013-05-02,0
2013-05-02,0
2013-05-02,194.999895038866
2013-05-02,0
2013-05-02,0
2013-05-25,146.263705937133
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,128.654547464906
2013-05-25,0
2013-05-25,0
2013-05-25,269.090858408541
2013-05-25,66.4832108591829
2013-05-25,0
2013-05-25,75.5845702584936
2013-05-25,87.9667143414874
2013-05-25,0
2013-05-25,101.119393738937
2013-05-25,260.250184899409
2013-05-25,0
2013-05-25,417.873180068491
2013-05-25,0
2013-05-25,341.036168746816
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-05-25,0
2013-03-02,223.861673743592
2013-03-02,195.020824041519
2013-03-02,0
2011-12-26,511.167993515048
2011-12-26,1760.53018119734
2011-12-26,99.0807565267843
2013-05-22,0.0494103353672692
2013-02-20,0.0321728248359193
2013-02-20,151.713430013998
2013-02-20,0
2013-02-20,0
2013-02-20,83.0242960757685
2013-02-20,116.211227007885
2013-02-20,164.485363353899
2013-02-20,0
2013-02-20,255.506355731862
2013-04-17,452.623372701219
2013-04-17,164.485363353899
2013-04-17,0
2013-02-19,1441.50815259252
2013-02-19,0
2013-02-19,165.002516978333
2013-02-19,0
2013-02-19,188.311398391643
2013-02-19,0
2013-02-19,0
2013-02-19,292.250079372539
2013-06-09,175.684304801963
2013-06-09,0
2013-08-13,59.6159355803995
2013-08-13,0
2013-08-13,0
2013-08-13,209.773552888595
2013-08-13,574.431557680815
2013-08-13,389.758853688325
2013-08-13,0
2013-08-13,18.6815467492004
2013-08-13,0
2013-08-13,0
2013-08-13,0
2013-08-13,8.06211566364152
2013-08-13,91.2141796482284
2013-08-13,0
2013-08-13,211.549319958738
2013-08-13,150.00000327164
2013-08-13,0
2013-08-13,1814.29588456795
2013-08-13,0
2013-08-13,748.973815647845
2013-08-13,174.34719418828
2013-08-13,0
2013-08-13,161.028742098094
2013-08-13,418.627715429198
2012-11-06,102.551995634677
2012-11-06,0
2013-08-14,39.1152279199137
2013-09-06,0
2013-11-06,0.0406216978023608
2013-11-06,0
2013-10-07,0.0521388442816408
2013-10-07,280.792269212565
2013-10-07,0
2013-10-07,0.0404735359526722
2013-10-07,83.5353871532928
2013-10-07,96.5403190179567
2013-10-07,0
2013-10-07,0
2013-10-07,442.685019315454
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,587.334113696703
2013-10-07,132.457292754895
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,613.34270975947
2013-10-07,137.713402822394
2013-10-07,0
2013-10-07,122.188647842268
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,405.513116247538
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,315.496675370567
2013-10-07,0
2013-10-07,0
2013-10-07,0
2013-10-07,317.165828731666
2013-10-07,0
2013-03-27,654.290422974453
2013-03-27,118.139699336007
2013-03-27,0
2014-05-05,79.6311357305698
2014-05-05,0
2014-05-05,0
2014-05-05,0
2014-05-05,0
2014-05-05,0
2014-03-22,363.341201361904
2014-03-22,0
2014-03-22,0
2014-03-22,171.4066280655
2014-03-22,0
2014-03-22,0
2014-03-22,0
2014-03-22,0
2014-03-22,2807.96730462489
2014-03-22,0
2014-03-22,0
2014-03-22,121.264519404402
2014-03-22,0
2014-04-27,0
2014-04-27,0
2014-04-27,0
2014-04-29,682.23147352396
2014-04-29,0
2014-04-29,0
2014-04-29,544.191717426161
2014-04-29,0
2014-04-29,0
2014-04-29,0
2014-04-29,1327.23456391946
2014-04-29,0
2014-04-29,0
2014-04-29,0
2014-04-29,0
2014-04-29,0
2014-04-08,243.018574135352
2014-04-08,0
2014-04-08,0
2014-04-08,0
2014-04-08,0
2014-04-08,1.00002545959517
2014-04-08,250.577436335287
2014-04-08,0
2014-04-08,1035.70593329206
2014-04-08,0
2014-04-08,23.3448736590712
2014-04-08,0
2014-04-08,0
2014-04-08,423.265827315387
2014-04-08,189.02373193324
2014-04-08,0
2014-04-08,0
2014-02-28,389.539242850443
2014-02-28,0
2014-02-28,62.2656755659613
2014-02-28,175.422617790101
2014-02-28,0
2014-02-28,0
2014-02-28,0
2014-02-28,0
2014-03-08,0
2014-01-06,0.0495402806167672
2014-01-06,0
2014-01-06,401.347628364829
2014-01-06,0
2014-02-17,0.0425466675669582
2014-02-17,0
2014-02-17,0
2014-02-17,0
2014-04-16,0.0394288327089099
2014-04-25,0
2014-04-25,0
2014-04-25,1106.63510125854
2014-04-07,0.0610233904276552
2014-04-11,0.0134559816335221
2014-04-11,0
2014-04-27,0.0134559816335221
2014-04-27,0
2014-04-27,0
2014-04-27,0
2013-12-15,0.0407834484043104
2014-05-03,0
2014-05-03,1505.98042513869
2014-05-03,4062.14293589809
2014-05-03,0
2014-05-03,0.029082721049556
2014-05-03,0
2014-05-02,0.0028777692047184
2014-05-02,0
2014-05-02,0
2014-04-19,0
2014-04-19,122.576866155882
2014-04-19,0
2014-04-19,0
2014-04-19,0
2014-04-19,0
2014-04-19,0.0323620447431175
2014-04-19,227.006332898007
2014-04-19,131.97957069606
2014-04-19,0.0266693335979721
2014-05-27,0.0555151175528942
2014-05-27,0
2014-05-27,0
2014-06-10,840.732633571411
2014-06-10,347.759468449588
2014-06-10,100.480314379542
2014-06-10,0
2014-06-10,456.581564797053
2014-06-10,399.678831620723
2014-06-10,0
2014-06-10,0
2014-06-10,122.28442765494
2014-06-10,0
2014-06-10,0.0598767476903472
2014-06-18,0.0374523620859626
2014-06-18,0
2014-06-18,215.472141609272
2014-06-18,0
2014-06-18,1282.35660954935
2014-06-18,0
2014-06-18,0
2014-04-20,0.0169749814022827
2014-04-20,0
2014-04-20,0
2013-08-07,0.0396761888515011
2013-08-07,0
2013-08-07,1786.03009980758
2013-08-07,282.010661622448
2013-08-07,170.121502655125
2013-08-07,0
2013-08-07,0
2013-10-14,335.120589838385
2013-10-14,0
2013-10-14,0
2013-10-14,253.344945311205
2013-10-14,0
2013-10-14,0
2013-10-14,97.7023321438735
2013-10-14,0.0196064728669164
2013-10-11,0.0277778659785472
2013-10-11,0
2013-10-23,0
2013-10-23,0
2013-10-23,0
2013-10-23,0
2013-10-23,0
2013-10-23,2570.09306035062
2013-10-07,0.049302984857897
2013-10-26,0.01983145709883
2013-10-26,0
2013-10-26,200.535886954351
2013-10-26,0
2013-10-26,189.708613220878
2013-10-26,0.045571116704121
2013-10-26,0
2013-09-28,57.070624907684
2013-09-28,659.024531515765
2013-09-28,0
2013-11-15,1742.54299049408
2012-02-15,0.0276239296233736
2012-02-15,0
2013-11-28,0.0265482675626703
2013-11-28,0
2013-11-28,0
2013-11-28,0
2013-11-28,284.965006124319
2013-11-28,0
2013-11-28,0
2013-11-28,132.022449952571
2013-11-28,0
2013-11-28,0
2013-11-28,0
2013-11-28,83.231128614171
2013-11-28,0
2013-11-28,63.6733999732326
2013-11-28,0
2013-11-28,0
2013-11-28,0
2013-11-28,0
2013-11-14,0.0587449820313099
2013-11-14,0
2013-11-14,157.156884464974
2013-11-14,0
2013-11-14,561.505906682384
2013-11-14,0
2013-11-14,0
2013-11-14,0
2014-01-19,0.0361213768698098
2014-01-19,0
2014-04-19,0
2014-04-19,219.738730045611
2014-04-19,0
2014-04-19,132.018934433594
2014-04-19,227.000748311851
2014-04-19,0
2014-04-19,0
2014-04-19,0
2014-04-19,0
2014-04-19,0
2014-04-19,1341.32799707394
2014-04-19,0
2013-12-22,0
2013-12-22,0
2014-05-05,78.8159488777664
2014-05-05,0
2014-05-05,0
2014-05-05,0
2014-05-05,0
2014-03-23,363.341201361904
2014-03-23,0
2014-03-23,0
2014-03-23,171.4066280655
2014-03-23,0
2014-03-23,0
2014-03-23,0
2014-03-23,0
2014-04-27,0
2014-04-27,0
2014-04-27,0
2014-04-27,0
2014-10-06,0.0312049268353965
2014-10-06,0
2014-10-06,0
2014-10-06,281.46069998966
2014-10-06,0
2014-10-06,170.660202715076
2014-10-06,0
2014-10-06,452.13360663568
2014-10-06,0
2014-10-06,0
2014-10-06,5.07605139693648
2014-10-06,100.619161439985
2014-10-06,0
2014-10-06,0
2014-10-06,0
2014-10-06,144.941470960513
2014-10-06,0
2014-10-06,0
2014-10-06,97.5295791860071
2014-10-06,0
2014-10-06,578.74705772266
2014-10-06,1.00028775904183
2014-10-06,95.2677419133877
2014-10-06,163.011814574366
2014-10-06,0
2014-10-06,0
2014-10-11,2.00057561015451
2014-10-11,1.00028785870822
2014-10-11,0
2014-10-10,0
2014-10-10,0
2014-10-10,101.999984754409
2014-10-10,240.410961081466
2014-10-10,518.383438191117
2014-10-10,64.9995762403513
2014-10-10,0
2014-10-10,0
2014-10-10,0
2014-10-10,74.733823721167
2014-10-10,60.1327090236448
2014-10-10,67.0527833466791
2014-10-10,108.240272343711
2014-10-10,232.157118291234
2014-10-10,0
2014-10-10,230.416469367212
2014-10-10,0
2014-10-10,0
2014-08-28,0.0343341903194698
2014-08-28,53.5628106163954
2014-08-28,0.0487768927877802
2014-09-17,0
2014-10-25,0
2014-10-25,0
2014-10-25,81.4695153868344
2014-10-25,0.0450683105022996
2014-10-25,0
2014-10-25,143.244626308112
2014-10-25,0
2014-10-25,0
2014-10-25,242.094478131737
2014-10-25,0
2014-10-25,537.984702585447
2014-10-25,132.451539604486
2014-10-25,0
2014-10-25,289.45635031748
2014-10-25,708.543468955152
2014-10-25,0
2014-10-25,0
2014-10-25,0
2014-10-25,0
2014-10-25,361.565748956744
2014-10-25,0
2014-10-25,0
2014-10-25,807.121876021451
2014-10-25,87.3211644688975
2014-10-25,0
2014-10-25,0
2014-10-25,0
2014-10-25,338.3208365967
2014-10-25,0
2014-05-09,0.0488548718638192
2014-05-09,0
2014-05-09,0
2014-05-09,0
2014-05-09,0
2015-01-10,37.4895653655779
2015-01-10,0
2015-01-10,0
2015-01-10,0
2014-11-01,0
2015-01-01,72.4866014455279
2015-01-06,0.0554978208089461
2015-01-12,0
2015-01-12,1199.62307329977
2014-11-05,0
2015-01-15,0.0663138512137565
2015-01-18,84.1912414148166
2014-12-07,0
2014-12-07,0
2014-12-07,394.293864532395
2014-12-07,0
2014-12-07,0
2015-01-04,0.0465888768065537
2015-01-04,68.4103055455019
2015-01-04,279.893211579884
2015-01-04,0
2015-01-04,206.312654369532
2015-01-04,0
2015-01-04,0
2015-01-04,0
2015-01-04,183.772453528798
2015-01-04,0.0488611308206994
2015-01-04,0
2015-01-04,0
2014-12-08,138.43778078697
2014-12-08,0
2014-12-08,88.3233587993668
2014-12-08,0
2014-12-08,0
2014-12-08,282.969878467854
2014-12-08,0
2014-12-08,122.222524929989
2014-12-08,250.637975457538
2014-12-07,304.58608429012
2014-12-07,105.759184407696
2014-12-07,142.523773973158
2014-12-07,0
2014-12-07,179.52439209471
2014-12-07,0
2014-12-07,0
2014-12-07,116.824773327076
2014-12-07,0
2014-12-07,265.197861094488
2014-12-07,0
2014-10-02,0
2014-10-02,0
2014-10-02,0
2014-10-02,0
2014-10-02,182.661692181631
2014-10-02,79.0000447183978
2014-10-02,0
2014-10-02,429.330663180823
2014-10-02,0
2014-10-02,0
2014-10-02,220.302228221782
2014-10-02,0
2014-10-02,53.1508911148805
2014-10-02,40.2491431081319
2014-10-02,0
2014-10-02,223.109942412617
2014-10-02,0
2014-08-14,0.0226898361061476
2014-08-14,56.1250213873086
2014-08-14,157.098666967676
2014-08-14,73.9798231642734
2014-08-14,637.13473333523
2014-08-14,0
2014-08-14,294.762487625218
2014-08-14,33.0154094426315
2014-08-14,0
2014-08-14,177.228618809404
2014-08-14,125.49481119691
2014-08-14,0
2014-08-14,160.524194621395
2014-08-14,0
2003-05-30,0.0119852935524594
2003-05-30,0
2003-05-30,169.678423458136
2003-05-30,0
2003-05-30,0.0044538927390084
2003-04-08,5895.18211131155
2003-04-08,0
2003-04-08,3444.33811163404
2003-04-08,0
2003-04-08,0.0464526651100922
2003-04-08,4259.83309188846
2003-04-08,3109.86157825354
2003-04-08,1833.71413178048
2003-04-08,12598.4517172122
2003-04-08,1950.43752194351
2003-04-08,0
2003-04-08,0.0580257409985229
2003-04-08,0
2004-08-28,1285.82721794484
2004-05-18,0
2004-07-05,1942.7302738964
2004-07-05,0
2004-07-05,622.163838089268
2004-07-05,0
2004-07-05,0.0449166376302286
2004-07-05,1905.29670573508
2004-07-05,0
2004-07-25,0
2004-09-11,0.061459180020788
2004-09-11,374.967920769473
2004-09-11,734.392855747431
2004-09-11,164.336365733502
2004-09-12,0.0356946775262453
2004-09-12,2114.50164039924
2004-09-12,3772.33917627294
2004-09-12,0.0677658414356598
2003-08-01,0.0606093509400809
2004-09-09,1666.56712216646
2004-09-09,244.179973249597
2003-07-25,0.0563621207347793
2003-07-25,122.838641016813
2003-07-25,1096.16270448245
2003-07-25,93.0426500927503
2003-07-26,126.178236916862
2003-07-26,0.0417139915531381
2003-07-26,0
2003-07-26,0
2003-07-26,270.695906063216
2003-07-26,87.0948578500939
2003-07-26,245.059766079943
2003-07-26,0
2003-07-26,0.0729981019110893
2003-09-22,0
2003-09-22,283.809749918986
2003-09-22,0
2003-09-22,0
2003-08-02,0.0600136023962741
2003-08-02,0
2003-08-02,0
2003-08-02,0
2003-08-02,0
2003-08-02,4240.73817422287
2003-08-02,0.0444495989512833
2003-08-02,238.132783290368
2003-08-02,0
2003-08-02,0.061700311533976
2003-06-14,61.2669781760714
2003-03-03,0
2003-03-03,0
2003-03-15,0
2003-09-08,148.397360892949
2003-09-08,0.0391113821288185
2003-09-08,347.865664295448
2003-09-08,1119.96431794978
2003-09-08,0
2003-09-08,0.0647291835407517
2003-09-08,295.375231878169
2003-09-08,0
2003-09-08,0
2003-09-08,0
2003-09-08,0
2003-10-10,0.0499155996001802
2003-02-17,216.706875661266
2003-02-17,0
2003-02-17,0
2003-10-05,0
2003-11-05,0.049456448825828
2004-01-13,0
2004-01-13,0
2004-01-13,0.0481890034345207
2004-01-13,1714.9123166223
2004-01-13,0
2004-01-13,0
2004-01-13,0
2004-01-13,0.0561033471639965
2003-11-25,1013.61314609336
2003-11-05,314.238793077021
2004-02-08,0.0536325004921434
2004-02-08,0
2004-02-08,0
2004-02-08,0
2004-02-08,0
2004-02-08,0
2004-02-08,2520.84162972214
2003-07-30,887.273164814429
2003-07-30,0
2003-07-30,0
2004-02-06,0
2004-01-13,0.0418194894797179
2004-01-13,0
2004-01-14,147.258669812164
2003-10-25,0
2004-02-14,0.045032861639991
2003-12-09,0.0514831410806881
2003-12-09,0
2003-12-09,0
2003-11-05,0.0379914884346692
2003-11-08,0
2003-11-08,0
2004-01-25,0
2004-01-25,0
2004-01-25,0
2004-01-25,283.636980279715
2004-01-29,159.677443461074
2004-01-05,0
2004-01-05,0
2004-01-05,159.677443461074
2004-01-05,7934.70179971698
2004-02-05,0
2004-01-10,0.0647264173512441
2004-01-10,121.616181232016
2004-01-10,0.0349907412715519
2004-01-10,311.536581540436
2004-01-10,0
2004-01-10,0
2004-01-10,0
2004-01-20,0
2004-03-08,0.0444739821777903
2004-03-08,0
2004-03-08,0
2004-03-08,0
2004-03-08,0
2004-03-31,0
2004-03-31,0
2003-08-04,0.0212224499293941
2004-04-22,0
2004-04-22,0
2004-04-22,473.646397755207
2004-04-22,1029.57528532596
2004-04-22,0
2004-04-22,0
2003-11-25,1104.13239656047
2003-12-15,0.0484816669801422
2004-02-08,2164.58096385456
2004-02-08,0
2004-05-13,145.471338820424
2004-05-13,0
2004-05-13,112.28313669149
2004-05-13,63.20395622365
2004-05-13,0
2004-05-13,76.8603807175192
2004-05-13,0
2004-05-13,1133.20288444359
2004-05-13,0
2004-05-13,92.1436980847236
2003-06-28,2131.29931010987
2003-06-28,0.0426339684296786
2004-05-08,184.764787701708
2004-05-08,0
2004-05-08,0.0503291613970473
2004-05-08,1148.1653135509
2004-05-08,0
2004-05-08,0.0527063168262459
2003-12-15,0
2003-10-05,402.318048087148
2004-05-07,0
2004-05-07,0
2004-05-07,1393.61138334972
2004-05-07,0
2004-05-07,1140.05005561215
2004-05-07,0
2004-05-07,2562.31915797055
2004-05-15,124.426680480234
2004-05-15,0
2004-05-15,0
2004-05-15,0
2004-05-15,33.8378932091756
2004-05-15,1042.67800270806
2004-05-15,0
2004-05-15,0
2004-05-15,0
2004-05-15,0
2003-07-20,364.860566264345
2003-07-20,0
2003-07-20,0
2003-07-20,0
2003-07-20,0.0500125937901348
2003-07-20,622.705435865129
2003-07-20,0
2003-07-20,0
2003-07-20,0.0171976361506471
2003-07-20,1081.72095181582
2003-07-20,0
2004-05-20,0.0334693019936118
2004-05-20,0
2004-05-20,0
2004-05-20,0
2004-05-20,0
2004-04-17,0
2004-04-17,0
2004-04-17,0.0386787266599427
2004-04-17,331.284218152948
2004-05-31,0.0458298012679086
2004-05-31,0
2004-05-31,0
2004-05-31,307.779135090986
2004-05-31,0
2004-05-31,483.372050042543
2004-06-05,0.0731783012770956
2004-04-02,0.0536303780997257
